"","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"ALDH3A2",0,0,5.62720036406456,5.51876619622592,0,0,0,11.7620963871386,2.99050894579979,2.48486553346732,0,0,0.208447536353607,0.537561884471316,0,0,0,0.117592193695373,31.4477886745951,5.20593796627869,5.01876226698833,0,0,9.73289997157581,3.79048120259813,0,14.4562608161934,9.91641811155488,0.150081725209986,16.0190240757679,0,1.14856994621721,3.43497884490869,7.31994426951472,0.51151151690073,3.5226519438639,0.261294933613144,0,7.15611079342128,8.46145398288666,11.4352480451672,0,0,0.289102888924856,0,12.235414665882,15.4834385738465,0.340696730165534,0,0,0,0,3.69707023619313,0,0.987079656790345,0,0,0,0,0,0.139244648522515,0,0,39.4835599864322,0,3.10372308523751,0,0,0,0,0,0,0,0,5.12442611288816,6.44762478017756,0,1.89037940443953,0,1.64750203517299,0,2.48174288474636,0,0,0,0,0,0
"HSD17B10",22.8509802742055,142.926500243423,0,60.3676578568533,27.859543717704,148.693331613066,0,43.788001751812,26.8431033252873,24.9930437921524,38.4767896461817,38.5318316945004,2.41425245243989,38.3941322143969,46.080173998737,16.0925423318081,0,140.96287757941,23.7072952072648,62.9555959595506,36.7121808350553,0.917172693006405,107.51690421891,28.5575214879004,6.93183019830337,47.7266652195098,41.8583300852738,0,32.1577353257333,70.4739052998843,27.0535225053471,83.1425576538625,45.4675892921469,234.094179169465,35.5461510094495,40.7995759668685,168.718138634007,0,27.9278071590321,61.0006792425634,3.61210256637479,97.5465396048907,49.8187758151174,33.4840780948484,189.034362540957,76.6794241330599,63.2065309632736,71.0274765205729,111.530275082466,0,48.9019897068534,39.6671964092196,0,0,78.3937272279237,0,0,33.0934925625289,9.7682668288045,0,0,0,0,73.3808694605699,51.8900575570159,53.9212734386869,41.1364416797118,0,245.128432111121,15.5382429772546,0,0,1.72701099247678,0,0,0,41.1838630916602,12.5111388232836,0,209.101130688525,216.817975773909,238.403645134247,16.1022627046367,0,35.8576807142654,0,14.2469847396557,0
"ACADVL",1.83301028818267,5.45950831693789,6.22384939204605,18.4473966455338,8.07524226797243,1.6681900160846,0.636736011739171,1.11507644063653,0.396910920103376,0.173579020388364,0,13.5862099262765,21.8560562459576,22.8310764269273,7.33404619284455,0.245881256594259,11.9287400639768,0.312145033788705,17.2881845363638,24.9961501610311,1.40233236146237,3.78369084247452,0,1.37790388744562,3.70694996216224,37.9494909174574,2.77704559147446,40.5288193242438,15.3379204266039,33.9516985303824,0,13.7198037583804,0,11.7453491801285,26.0243531642495,0,7.80299716190167,0.890374787225097,8.25899412719446,5.27138449337199,22.351972818235,0,5.82544361367702,1.1511227258712,0.383401966790362,0.222455820855144,0.336887985009441,0,0,0,0,0,0,1.17148786101496,0,0,0,0,2.64581944657612,0,0,0,0,1.70617598683214,0,0,0,0,0,0.418962358252557,0,0,0,0.563586720595353,0,0.503383268310338,0,0,88.5255415831091,0,0,0,0.108542548308264,0,0,7.13097191002781,0,0
"SDHA",3.03934665462712,0,16.1815629571182,15.5863615499359,0.98087348066872,1.10642210299778,7.57524445792399,39.1510481287905,4.60687492855284,36.4660885335274,0,11.2356076094659,1.60556571899706,3.86452894607642,8.00174797673802,3.28198535209526,0.138454778507091,18.7490884529455,0.143329216900547,5.42511843513844,0.101728899834702,0.36597192629207,73.4582812291616,8.49632746415289,32.1157710100128,2.46146696953581,1.6116338783876,23.2780624720314,33.7553010028412,6.12149695837269,1.927668938421,22.8543680091117,3.59071513462562,11.697123960196,0,0.208716941810158,4.12587598949917,10.6789036172693,0,3.85725397283004,20.018163552765,0.668783483384101,0,16.0330537364573,24.475433917197,2.84020595325374,0.195509966249664,2.09937138177631,1.22485360876976,3.33883274738141,0.100066468811682,0,0.210938208412078,50.0832138887491,0,0.985646391752106,0,0.574131563472967,0.590568440139515,25.28590019066,8.68750069620665,0,0.0743389966226358,3.67775260432504,0,0,0,0,0,1.0941349669622,5.61541318066402,3.39452434620489,5.28321566289717,5.01511281569979,36.4838732135958,22.9812106118665,0,13.0352346024529,0,2.00922991153851,12.8170526588418,21.9267263041268,4.59839476547041,59.8316341234716,0.753052493387103,0,0,0
"ENO1",1774.12054885844,1371.52579903147,1426.58742028016,2539.90330645133,3256.79477959078,852.993856026444,233.620421447108,1920.90017875213,1056.22879508485,2414.33331159352,760.293641942066,912.214193857805,2441.26945010277,2234.51301169877,2789.86561285494,1996.50796914225,3107.52448912576,2866.81948556409,1191.20745588379,1885.66479797377,2195.11339722035,2904.90814427241,3876.91070493252,2733.14224811711,1678.715423681,1619.98292310806,1319.44300529029,1273.65250311484,2480.47654761673,1448.8680851384,619.221842968365,1296.94967747747,1440.16478251765,1498.22608480932,1031.96048490567,701.549477895341,2352.3775847695,782.867693053588,2957.41292897182,1154.45196548459,1778.01292260606,1530.64394736492,1244.18759106882,1183.80767003723,983.992720286132,1270.91629565522,1505.20964403811,1774.96536262226,3715.79684239142,984.839642085099,2685.9114193018,751.334221358959,482.059198132088,1339.14559190731,2603.85752831699,2567.31584608156,861.736527173814,1680.11256496392,2217.19890733656,2383.57236728878,1217.80938621235,1739.38800969926,2126.66591812603,1739.74127061554,2156.44930794445,3221.01404201325,2346.42212240982,1979.00408598377,2625.82709750563,2372.46750339673,896.032105687821,2424.73520507025,2385.61501207555,2193.89515820376,1866.06159208704,633.792559526146,668.020638252149,2339.0845795714,1439.17389664637,1006.54403236393,1867.54721067267,1702.58247042275,834.915698705991,1970.63669403242,1022.1014887648,48.9813176963574,2493.98183266867,129.427999579103
"ACAT1",13.0040656458375,0,88.0607813801966,24.3444985201778,30.5961052737858,12.2500235690453,0,42.2601789829525,25.5895237010058,1.51228856409275,0,23.081836858543,16.3904567464177,17.8193164738951,68.4976798506775,3.85598525070903,16.212747106294,27.1953006694493,23.8842585253901,8.85269400183862,61.5465127198541,23.6249166007479,28.0744836823541,3.30133088004353,38.2943066918568,13.4197232203635,15.8365383202278,1.82011847188992,37.1387227313232,10.7694366022141,17.3635193883774,0.664068422521896,42.557162815139,25.1403561067417,0.985801654915238,10.3401228627185,74.4789061126125,8.53302412936086,2.51844596169061,32.3481395661616,25.965221528346,33.3332515129184,46.4902532116287,16.7150551019681,16.3677073519557,27.7151508398674,16.4365620766426,78.7922201532541,0.817251496523154,1.00248692411527,0.150225144707796,0.440036254340575,57.1592492302793,0,13.3706767856992,22.4915186732235,101.47473679204,6.75168368373664,57.628544088435,0,70.8462009355924,66.0791143673662,0,0.212355356527281,0,0.256354123533804,0,0,109.775320089369,5.65775501968655,59.4190249764948,15.44255100842,3.27603222381989,0,0,0,0.432815632513961,17.0709978303012,0,41.9115784571032,15.5245100106921,16.036767988862,0,0,0.942102294064005,0,62.0167367598159,0
"ACACB",0,0,0,0,0,0,0,0,0,0,0,3.87331089952672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128696129182199,0,0,0,0,0,0,0,0,0,0,0.125544360937514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11975219099433,0.252037172992889,0,0,0.333242673830811,0,0,0,0,0,0,0,0,0,0,0
"NT5C2",13.8364546966776,0,0.939612949334493,2.55974149707143,4.25273462034956,59.5886144709818,3.00399602124812,0.789106897356969,9.92450506148709,20.4727970856622,9.11316700354955,2.56388329291448,7.04820307221712,14.3616740130594,1.93763338322204,0,2.70131825032959,0,0.46607014169018,0,18.3592055414833,31.3379195746583,1.98725156657724,0,0.999352297790052,0,11.6722972939495,0,0.751805818216356,0,1.0447148119203,23.2539004992332,0,12.9979378150492,1.06763313441557,3.39347192240992,0,0.560081890334897,0,0,0,0.869885483507979,2.85826362565557,10.8615439514418,0,0,0.953622990925678,1.49332345876183,0,0,0,4.05079146160222,0,0,45.2076575428678,113.780029644319,0,12.9129307737682,44.5527763466244,83.3394667212294,19.007407643634,0,0,0,0,42.061566332551,0,0,0.192064262969202,2.37189899871841,0,1.756066040973,0.186735575699341,0,0,0.791621282754652,0,0,0,3.78255518012129,0,0,0,0,0,0,0,0
"NAALAD2",2.1074311832704,0,1.50268125520119,0,0,0,0,0,0,0,0,0,0,0,0,8.08028720060964,0,2.5121349700282,0,0,0,0,0,8.08597271969956,4.26191931133623,0,0,0,0,0,0,0,0,0,0,0,0,1.79142818025231,0,0,0,0,0,0,0,0,0,0,8.96475545648475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490402113667634,0,0,0,0,0,0,0,0,0,0,0,0,0.333173765089324,0,0,0,1.85148456780863,0,4.29494214966399,0,0,0,0,0
"MCCC1",6.19134116084843,0,0,0,0,0,0,0,0,0.58629618203383,0,0,1.55744705188063,0,0,41.8023742913657,119.263106977986,12.1247865849759,0,0,0,0,0,0,1.49058679918002,0.25133652791896,2.27393941680558,1.88170174441718,1.56990138805049,0,0,0,1.83321142605675,0,0,0,0.97615215594774,22.0543423922014,25.5716310296697,0,0.621383068966735,0,0,0,0,6.01109503426212,0,0,0,0,0,11.9417753596374,0,7.69401741627411,0,0,36.0199520018437,0,0,0,0,1.12360008839137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGM1",46.7215947538003,1.33700241430548,54.4874427558332,104.551608789332,6.03129270546153,23.5280051535062,43.9285575629442,58.3602109737543,70.3459101024781,12.8011344547047,3.24671711445689,23.4328903111091,38.8316864507966,12.4470767622964,27.5670478584539,0.292472448247205,3.12159669693751,5.3837386420635,22.3266969978175,51.2464057747119,20.4336797058196,10.2514791346669,24.0499225285608,6.14624304317506,0,56.2927454946745,3.60355460391818,110.581320010509,27.2479059812473,2.5485735674912,9.74583540829632,2.11549360224416,40.2843952805421,53.46901013013,12.3822472512542,37.2180070214979,22.8945151447125,73.0771296942926,40.2782460533213,33.2595390491238,80.418591570451,53.7338259401931,43.7930928364315,4.107735008335,18.2420593489986,87.5853166651225,51.6933608978363,1.88253685901613,57.7415157587503,3.8779168187618,0.205099561870008,0,0,0.464489685724351,24.710675556143,33.131503352995,8.32438484260213,29.4189785855372,12.1044871239353,8.2078677111602,10.7716459853262,0,70.546235555584,84.9479577209202,36.9027835714294,36.7495231565623,109.107329181104,0,0,79.2376644965505,0,2.42459377886723,131.356287186953,4.69265177747549,105.826967520549,1.39712446636582,0,0,0,109.890500510265,1.49262825682194,4.148468984935,26.2093100235941,0,0.257246905137086,0,23.3037476548403,0
"ARG2",0,0,24.0429000832191,0,0,19.6588397470351,0,0,0,0,0,0,0,4.30649762783038,0,0,0,0,0,0,28.2148343197455,1.26879348970489,0,1.03962506396137,0,0,0,0,6.01164826104766,12.2693783154687,0,0,0,0,0,0,0,0,15.3707634187928,0,0,0,0.468830160141253,0,0,0,10.8450623462096,35.9368122720491,0,0,14.9176426576006,0,0,0,0.376555201695336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68589898502787,0,0,0.398183882674029,0,0,0,0,0,0,0,0,0.389836369552067,0,0,0,0,3.50380766136557,0
"AACS",4.19528606718085,0,0.752554425060371,4.59232956939491,0.737988008297063,0.648348984131304,5.00439531035713,0,2.27963594505751,5.66682545622309,0.380812906810814,14.1689041851067,9.86837315668934,13.2279280932388,0.0886793456646918,1.93249162089026,0,0,1.41848189886096,0.675739873703164,0.688847631110102,0,5.72986340844104,0.0520652293744791,0.480240503983364,1.68700313336931,0,12.3776198783306,0.301068006611434,4.08532851738918,12.2497647739254,28.4935720242616,8.66254477861596,0,0,0,0.262082357763774,0,20.4719804098526,0.969937481004441,1.33465701056556,0,0,8.81521305380095,1.50666443330784,0.336227031334745,0.101836712257421,0,0,1.62318084958443,0,0,0,0,0.735468883440486,2.20762376779228,0,0.0498420208006491,0,0,0.0558657074381683,1.20667975194212,0,1.76829970550268,0,0,0,0,0,0,0,0.696536387972674,0.658064801252879,0,43.4527286975145,5.3765319919423,17.8702781498072,0.325041625480642,48.8322664339961,0,0,0,0,1.28736424501851,0,0,0,0
"BCKDHB",21.5922398353721,0,0,0,0,0,2.66323322031165,0,24.9019922330885,0,0,0,0,0.284208391716309,0,0.58767492671632,0,0,0.590286821556022,0.728569540254486,0,0,0,0,10.7584411208418,0,15.6882828371677,6.99039949194136,0,0,0,0,0,0,2.70435590324082,0,40.200588178577,16.3151538224109,0,1.09556611708499,0,0,0.556930153388135,0,28.8653367259671,43.0665944707847,16.5063527216675,0,0,0,0,0,0,0,0.223657695332676,0,0,0,0,0,0,0,0,0,0.205972303839005,0.351628942719911,0,0,0,0,0,0,0,7.40858348137075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OXCT1",8.20134431515207,0,77.9717441003537,40.2801019632627,0,0,0,6.79075968989216,27.6247729084824,5.83915023640734,0.974217600097478,37.4297006001243,3.85106077892772,17.1041407930329,0,0,28.2279383974594,0,10.0270645886278,3.77174579351583,0,15.117822667509,6.59631056476753,0.199794420971117,0,0.517894676746697,72.0410194958321,5.81604666496899,10.628892271178,30.9716054867452,0,0,1.13323413047085,43.3965333498821,0.262504360564935,1.66874022240778,21.9245077624068,0.688550840859974,0,7.17819151714538,0.320099694921944,12.5656347752417,0,9.79213681052254,13.342278744171,11.3540517435031,7.81573699127769,0,0,3.55929867064675,15.2010366742187,27.0967484611342,0.210812470328856,0,2.17098349475279,49.4499546785058,4.63883561635571,0,0,0,6.43134975328956,0,0,38.7347512127378,0,0,0,0,0,0,0,0,0,0.217918406906405,5.11749130586843,0,0.576261919875526,0,0,0,0,0,0,224.15769485682,2.50867868862823,0,0,0
"SLC27A5",0,0,0,0.164461397618695,0,0,0,0,0.120309758648157,0,0,0,0,0,1.77844908302498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879060401697243,0,0.654083784371796,0,0,0,0.277884714183987,0,0.139723662086204,0,0,0,4.04578530265524,0,0,0,0,0,0,0,0,0.226918499115096,0,0,0,0,0,0,0,0,0,0.626925793591469,0,0.238147105258975,0,0,0,0,0,0,0,0,0,0,0,0,1.32559758767751,0,0,0,0,0,0,0,0
"HAL",0,0,0,0,0,0,3.00983355723967,0,0,0,0,0,0,1.34902335329626,0,0,0,0,10.5069563034352,0,0,0,0,0,0,0,0,0,0,0,59.4551137953418,0,0,0,0,0,0,7.29521355331665,0,0,0,0,0,0,0,0,2.54793633435046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSTP1",28.6054895364695,1.223798554534,0,36.5271769933011,47.2320032756682,64.7806530267006,51.7634790117776,0,0,14.111113260606,0,28.475170660758,47.0905298849927,96.6694402236738,25.339416830463,0,9.09138178766277,100.710375901577,3.13715097983625,52.6601693706446,73.4782796902666,26.1669608785404,0,3.93808888458266,104.936687962828,87.9028178884401,8.97909210706505,0,15.6874196815182,17.5856182937794,27.5656322655658,56.1548741877314,4.13645251801108,81.4117806224597,19.5467737854399,135.22285651843,23.3474186621472,76.9069940234482,2.62271582433427,0,11.9177378843576,39.2302454371799,1.77592375021653,0,3.89608473824566,11.3028466679924,47.9278133869307,48.2479942770297,0,66.2587145221337,173.904079161978,75.0621425524332,43.8611031609014,62.9947460720103,0.95092478088702,19.4162045218071,0,2.93216834431307,0,0.500860558577325,20.18872893312,84.2983166576896,39.0506825287242,114.554348567594,39.8457992963455,2.61628459025831,16.4666598303416,0,24.8217234014213,3.72526451965818,21.8063714153361,7.88013621171174,1.50831638899081,9.06790922858685,0,0,0,11.2303531800384,0,0,0,0,0,34.711720893565,12.0872462267546,0,77.4222564964407,0
"HADHA",60.8390111131529,12.9139487983691,111.867936047137,16.2767587632725,49.6250944461441,11.2562336036777,40.2354170839669,50.1773426004484,44.0814829410534,19.056343831091,33.7719394821511,89.7537433567726,75.5792151242039,21.8590632675809,55.0509557076226,9.41652306479456,34.7194884643516,2.98855731313707,26.7987274071291,109.477371163708,17.6779522481843,198.03565832962,61.0313062330306,34.7400085660858,107.149918776407,9.11907750942282,63.167005875207,21.8685491172063,2.28855924878718,49.4431399873679,45.2294899628324,21.4063179139254,102.264047059031,56.8281064064932,48.8216782228754,16.0689043064312,33.6462307430715,45.0860777960432,2.89937070792975,24.8690777568555,81.0219280282354,35.3067138779885,95.4856090365041,20.0829786159275,42.0917210405194,29.5339142272025,20.642897470324,0.288622249629868,50.8921871306415,210.783726644257,83.6435946099097,29.9811214004346,53.1277296321339,79.5098842641588,133.076446097749,58.5390159946374,18.1866761475788,21.2589624138888,159.525134268454,64.1780982071037,0,12.1026559507797,22.7296114950329,74.9871285527289,9.46105213957737,5.63427483264009,80.236390226325,0,34.5598751515623,4.27867094809486,118.341478250323,104.083847342608,85.1394667381411,36.6922905223081,17.3646913728254,40.269780885332,0.634175411167136,30.8086656735783,0.824882178943829,14.4220913091259,0.320380455019771,13.1091813444176,0.277123850705696,10.6466531912929,0,4.81932494297571,19.7299492156887,90.1142131643197
"CAD",0,0,0,2.03721625582645,0,0,0,0,3.43915630426785,0,0.970284638995208,0,0,0,0,0,0,0.0901558768334154,0,0.117391221339983,0,0,0,8.35748935293764,20.3426691850194,0,2.33333940157134,0,1.03558528818902,0,0,0,0,0,1.96083463822608,0,2.70445840840548,0,0,0,0.318807437782624,0,0,0,0,0,20.6280889325005,0,0,0,1.39444323351658,0,0,0,0.108110956744161,0,0.721891941306839,0.1904909719225,0,0,0,0,0,3.09753393952309,0,9.263326728425,0,0,0,2.5411594235854,0,0,0,0,0,0,1.14787104818711,0,11.1979078032116,0,0,0,0,0,0,0,0,0
"MGST2",6.00538411511764,10.8021439561109,0,10.784057389422,0,0,3.40729806407565,0.852427228739269,0,49.0966240807786,10.5934682816382,4.15442559970681,4.65286083110862,2.90889343224914,0,1.12779287869051,0,0.238621242831875,10.5728494996115,13.0496833366638,0.268005457986897,16.0692575848859,0,6.32008398405682,0.809657518448383,1.02390804884144,2.31592368479342,0,0,1.5119178877879,0,3.49606354936732,1.49364674519005,2.438688150843,10.0337383274893,7.69812624912752,8.21851398122915,5.89898946344555,5.05091218463872,9.8115485979167,1.26571161581015,0.352382900138839,0,0,0,0,5.66579526014464,0,0,0,0,0,0,37.3146373077584,0,0,2.67494767490908,0,0,0,28.2558986646726,0,0,0,0,0,0,0,0,0,0,12.0593608264622,3.93353619358122,8.32952361986124,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9345911701633
"ACOX3",2.31866746022067,0,0,0,0,0,58.3943709153802,0,0,0,0,0,0,0.300835247705953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411924418720292,15.2241330488947,0,0,35.314118980857,20.2730421521845,0,0,0,0,0,2.9122267609794,0,0,0,0.285995682095535,2.66977321953118,0,0,0,0,0,0,0,0,0,0,0,0,0,8.91188493962964,0,0,0.186100029356833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5094293272286,0,0,0,0
"DNMT3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95857685696006,0,11.9635204772374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196654530820588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SMOX",19.0269703369403,0,1.64448213400158,3.58398565075364,0.310125306949004,0,2.10300115214601,5.06392699598301,0,0,0,0,0,20.4224856955903,8.23574053468036,17.4599896378941,2.36388270514246,0,11.8276768272373,25.840971721538,0,5.20696309929807,1.04340825634137,0,27.1100600593297,0,0,0,0,36.7432997882466,5.48528469476688,0,11.2931050924518,0.957835671910438,0,29.101843868477,2.86351219677541,0,17.0485431215211,48.8243725799589,21.4179944547263,15.2244723454417,0,42.4546512911685,0,0,0,112.010121521327,0,14.5679339938869,21.3558352354463,0,19.2075492314292,141.547161509662,61.195205222154,0,0,46.0165018966036,4.36928432029628,0,18.9220526549941,3.70805192103293,0.423071153216264,0,0,0,3.89232285071951,0,0,0,11.8553555389555,0,1.30727580218032,0,0,0,0.820381022388987,11.2461165975587,0,0,0,0,0,0,85.3568982486602,0,0,0
"DLD",81.7400134171664,60.1483479039129,47.9984580591345,68.4932528533229,116.897634760569,110.272428540124,14.6146475613845,12.7968647001715,26.2370177568995,80.4780669495458,85.5881140297753,159.348564209626,66.5479872552619,166.160862048928,77.8377726850088,121.675492901575,186.61781087142,120.506744732054,150.332819618577,113.998240649666,115.229298168908,174.654847177852,78.3117376164419,246.052315383329,89.9454786535213,119.075411337436,171.982063296201,60.0337517309195,121.980529474835,117.118141299,59.364879204236,32.4233485512584,111.517167441129,46.0623337303765,37.3975829170939,66.3680880849416,124.333710391734,37.0577828659252,47.7701529536604,79.538534274525,135.288544319382,91.6239430286266,97.7674120664744,101.809227258855,227.392313117396,216.081888550853,98.3561605904051,88.4269072584631,17.6547298188335,127.64886656565,54.4568559291614,79.2932209784221,283.814851566567,46.786006285515,117.185911641996,87.3201976439408,205.83344838379,49.0468058909359,112.486982852656,5.43016401024105,13.0649004631555,151.177115874685,32.6939231581696,71.8322951089483,0.632959614212938,26.6089678132774,177.083428038179,0,197.34651951347,62.6976892399484,114.769923002814,70.8693898922588,197.685560973149,31.7355657550567,220.912364948474,61.0044663603572,97.6041315869037,160.695669696823,137.633747551905,190.715693697989,56.6821284891046,16.8992852330261,138.716516427143,72.6599571543391,106.822274957869,0,80.1414176495084,5.13074798783986
